current_step,last_account,assets,action_summary,Total Reward,Reward,Cash,AAPL,AMZN,GOOGL,NFLX
1,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",99953.0,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",-0.0047,-0.0047,0.5064999857873147,2.0,500.0,0.0,1000.0
2,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",100360.48671712857,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.03604867171285732,0.04074867171285732,7.919349842987316,4.0,499.0,0.0,1004.0
3,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",100240.9797025426,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.024097970254259415,-0.011950701458597906,163.2764681268875,0.0,506.0,0.0,901.0
4,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",103666.6925597112,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.3666692559711199,0.34257128571686046,1.6093251269874997,2.0,506.0,0.0,904.0
5,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",103137.1879256596,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.31371879256596,-0.052950463405159826,135.6577919675865,0.0,536.0,0.0,520.0
6,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",103378.6954250956,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.3378695425095604,0.024150749943600388,10.4477958249865,0.0,536.0,0.0,529.0
7,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",102818.67172268969,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.28186717226896874,-0.0560023702405917,82690.47886552499,0.0,0.0,0.0,1529.0
8,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",102811.41172268969,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.2811411722689693,-0.0007259999999994762,59206.68270966929,0.0,141.0,0.0,1428.0
9,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",103609.7518156897,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.3609751815689699,0.07983400930000062,10.923412452789464,0.0,141.0,189.0,1433.0
10,"{'Cash': 8516472.109558577, 'AAPL': 15453.0, 'AMZN': 2023.0, 'NFLX': 33124.0, 'GOOGL': 0.0}",104436.01353416289,"{'AAPL': {'buy': 411, 'sell': 371, 'no-action': 475}, 'AMZN': {'buy': 397, 'sell': 325, 'no-action': 535}, 'NFLX': {'buy': 525, 'sell': 462, 'no-action': 270}, 'GOOGL': {'buy': 351, 'sell': 308, 'no-action': 598}}",0.44360135341628926,0.08262617184731935,71568.17422819759,0.0,0.0,0.0,2429.0
