current_step,last_account,assets,action_summary,Total Reward,Reward,Cash,AAPL,AMZN,GOOGL,NFLX
1,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",99982.72,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",-0.0017279999999998837,-0.0017279999999998837,63702.9054089814,0.0,0.0,94.0,482.0
2,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",100668.0946832294,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.06680946832293994,0.06853746832293982,90473.9305242294,0.0,0.0,0.0,887.0
3,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",100492.3732546453,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.049237325464529566,-0.017572142858410373,79115.3592385294,0.0,0.0,0.0,1887.0
4,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",102340.52754041352,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.23405275404135173,0.18481542857682218,58.32360116940981,0.0,0.0,205.0,2887.0
5,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",104414.57490711211,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.441457490711211,0.20740473666985929,0.22074574100981437,0.0,0.0,205.0,2891.0
6,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",103505.82919136342,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.35058291913634165,-0.09087457157486933,12.200020228612345,0.0,126.0,132.0,2902.0
7,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",102098.11310391521,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.20981131039152096,-0.1407716087448207,59583.10317822141,0.0,0.0,22.0,2706.0
8,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",102092.35331610922,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.209235331610922,-0.0005759787805989618,5.025887506612889,1000.0,0.0,0.0,3182.0
9,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",102880.33438090922,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.28803343809092186,0.07879810647999985,5.025887506612889,1000.0,0.0,0.0,3182.0
10,"{'Cash': 7238223.848637634, 'AAPL': 17530.0, 'AMZN': 2515.0, 'NFLX': 45585.0, 'GOOGL': 1472.0}",103729.269406804,"{'AAPL': {'buy': 431, 'sell': 382, 'no-action': 444}, 'AMZN': {'buy': 426, 'sell': 336, 'no-action': 495}, 'NFLX': {'buy': 548, 'sell': 443, 'no-action': 266}, 'GOOGL': {'buy': 348, 'sell': 303, 'no-action': 606}}",0.3729269406804,0.08489350258947816,17.88729293551296,1016.0,0.0,0.0,3109.0
