current_step,last_account,assets,action_summary,Total Reward,Reward,Cash,AAPL,AMZN,GOOGL,NFLX
1,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",99962.31,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",-0.003769000000000233,-0.003769000000000233,0.2195753329046113,1000.0,1.0,123.0,7.0
2,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",100418.36059424891,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.041836059424890853,0.045605059424891084,41.824169436506054,1566.0,0.0,0.0,686.0
3,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",101322.9458098639,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.13229458098639008,0.09045852156149922,20.572739151305996,1614.0,0.0,0.0,434.0
4,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102761.9245667565,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.27619245667564973,0.14389787568925969,6.245596437005995,1614.0,0.0,0.0,435.0
5,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",103325.22969563492,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.33252296956349164,0.05633051288784191,28056.475463978306,1220.0,0.0,0.0,126.0
6,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",103486.1000785287,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.34861000785287033,0.01608703828937869,74769.3321782783,220.0,0.0,0.0,1126.0
7,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102857.0104982881,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.28570104982881017,-0.06290895802406013,84150.5604982678,0.0,0.0,0.0,1421.0
8,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102814.9204982881,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.28149204982881054,-0.004208999999999651,44.39760496781673,0.0,403.0,0.0,2421.0
9,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",104557.52290428813,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.45575229042881255,0.174260240600002,55.08697799431866,196.0,403.0,0.0,1546.0
10,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",106073.2567476697,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.60732567476697,0.15157338433815748,12.492693137218659,196.0,403.0,0.0,1549.0
11,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",110124.38778757112,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",1.0124387787571119,0.40511310399014183,100.43116630961595,134.0,0.0,297.0,549.0
12,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",111472.22489115832,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",1.1472224891158316,0.1347837103587197,9.75116802381595,134.0,0.0,297.0,555.0
13,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",103109.72008188353,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.3109720081883526,-0.836250480927479,9.75116802381595,134.0,0.0,297.0,555.0
14,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102654.87938900672,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.2654879389006717,-0.04548406928768091,172.6557884387148,0.0,83.0,297.0,0.0
15,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102046.12000472272,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.2046120004722717,-0.06087593842839997,50.538646724514805,2.0,83.0,297.0,0.0
16,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",100412.98584823971,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.041298584823970974,-0.16331341564830074,82.41422062371566,0.0,0.0,352.0,0.0
17,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",100166.09620667172,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.016609620667171778,-0.024688964156799196,16.89565062381567,1.0,0.0,352.0,0.0
18,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102222.31039676553,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.22223103967655328,0.2056214190093815,53309.303583356836,719.0,0.0,0.0,168.0
19,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",102842.70164119825,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.2842701641198247,0.062039124443271434,11.511058477842596,719.0,0.0,184.0,173.0
20,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",103260.83602930556,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.3260836029305559,0.04181343881073117,188.24003075055225,0.0,0.0,355.0,0.0
21,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",103356.28159741557,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.3356281597415567,0.009544556811000802,24.708618286376804,239.0,489.0,0.0,0.0
22,"{'Cash': 26327.515616286997, 'AAPL': 0.0, 'AMZN': 0.0, 'NFLX': 3012.0, 'GOOGL': 0.0}",104422.88635254477,"{'AAPL': {'buy': 435, 'sell': 384, 'no-action': 438}, 'AMZN': {'buy': 379, 'sell': 283, 'no-action': 595}, 'NFLX': {'buy': 477, 'sell': 428, 'no-action': 352}, 'GOOGL': {'buy': 343, 'sell': 282, 'no-action': 632}}",0.44228863525447665,0.10666047551291995,4.994333429276804,239.0,489.0,0.0,1.0
