current_step,last_account,assets,action_summary,Total Reward,Reward,Cash,AAPL,AMZN,GOOGL,NFLX
1,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",99979.72,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",-0.0020279999999998836,-0.0020279999999998836,60266.6514286004,676.0,0.0,0.0,0.0
2,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",100142.86382286681,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.014286382286681328,0.016314382286681212,88650.00682286681,0.0,0.0,0.0,1000.0
3,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",99923.65810856681,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",-0.007634189143318509,-0.021920571429999838,17024.507628392013,1000.0,18.0,0.0,1764.0
4,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",102382.64482291722,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.2382644822917224,0.2458986714350409,40.356316925816486,1003.0,0.0,75.0,1413.0
5,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",103630.75967310442,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.3630759673104418,0.1248114850187194,7.538923029816729,1004.0,0.0,101.0,832.0
6,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",103602.39826827843,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.3602398268278426,-0.0028361404825991486,7.538923029816729,1004.0,0.0,101.0,832.0
7,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",103171.49048622203,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.31714904862220283,-0.0430907782056398,45.72162939361861,1006.0,237.0,0.0,0.0
8,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",102291.11167780781,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.2291111677807814,-0.08803788084142143,9.878468968518064,1249.0,154.0,0.0,0.0
9,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",102392.658338165,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.2392658338164998,0.010154666035718402,9.878468968518064,1249.0,154.0,0.0,0.0
10,"{'Cash': 66.23399964910158, 'AAPL': 0.0, 'AMZN': 371.0, 'NFLX': 4.0, 'GOOGL': 178.0}",103754.8735490043,"{'AAPL': {'buy': 434, 'sell': 382, 'no-action': 441}, 'AMZN': {'buy': 317, 'sell': 278, 'no-action': 662}, 'NFLX': {'buy': 508, 'sell': 426, 'no-action': 323}, 'GOOGL': {'buy': 325, 'sell': 266, 'no-action': 666}}",0.3754873549004304,0.13622152108393057,48.366975727714504,1253.0,0.0,88.0,0.0
